filename,blur_path,sharp_path,blur_shape,sharp_shape,blur_lap_var,sharp_lap_var,blur_ratio,blur_level
000741.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000741.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000741.png,"(720, 1280)","(720, 1280)",71.59642237430032,360.2418861030284,0.1987454128303016,low_blur
000742.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000742.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000742.png,"(720, 1280)","(720, 1280)",26.516528997038613,267.6522460281749,0.09907082563116841,high_blur
000743.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000743.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000743.png,"(720, 1280)","(720, 1280)",93.661396790727,304.8735037388261,0.3072139613283387,low_blur
000744.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000744.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000744.png,"(720, 1280)","(720, 1280)",33.13166663874402,299.3737075453854,0.1106699279281716,medium_blur
000745.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000745.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000745.png,"(720, 1280)","(720, 1280)",30.213226786856005,296.24001782339116,0.10198901217946954,medium_blur
000746.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000746.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000746.png,"(720, 1280)","(720, 1280)",34.44963301442464,287.4156483500163,0.11985997704367543,medium_blur
000747.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000747.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000747.png,"(720, 1280)","(720, 1280)",17.779874110803483,190.57824524382497,0.09329435312578856,high_blur
000748.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000748.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000748.png,"(720, 1280)","(720, 1280)",23.430732402282285,289.0603780276406,0.08105826388710806,high_blur
000749.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000749.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000749.png,"(720, 1280)","(720, 1280)",22.926904952418948,263.1640689492119,0.0871201948012607,high_blur
000750.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000750.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000750.png,"(720, 1280)","(720, 1280)",20.527520726404077,177.4648412224087,0.11567091590565338,high_blur
000751.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000751.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000751.png,"(720, 1280)","(720, 1280)",50.39060594516212,291.04976664504886,0.1731339850372905,low_blur
000752.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000752.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000752.png,"(720, 1280)","(720, 1280)",57.60916333904498,322.85988763194115,0.17843394470524884,low_blur
000753.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000753.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000753.png,"(720, 1280)","(720, 1280)",31.032823090304856,345.77243055487736,0.08974926959794777,medium_blur
000754.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000754.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000754.png,"(720, 1280)","(720, 1280)",40.06183481637343,316.8653328179065,0.12643173823667073,medium_blur
000755.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000755.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000755.png,"(720, 1280)","(720, 1280)",24.0316545339502,279.7115259891922,0.08591585365709814,high_blur
000756.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000756.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000756.png,"(720, 1280)","(720, 1280)",26.053751085058842,310.8484003858732,0.08381497556969486,high_blur
000757.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000757.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000757.png,"(720, 1280)","(720, 1280)",45.195843178812694,310.1914594140217,0.14570305469639458,low_blur
000758.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000758.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000758.png,"(720, 1280)","(720, 1280)",40.484067833040946,306.78302480438606,0.1319631940441788,medium_blur
000759.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000759.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000759.png,"(720, 1280)","(720, 1280)",22.464889756801988,234.9724375311535,0.09560648896476398,high_blur
000760.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000760.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000760.png,"(720, 1280)","(720, 1280)",30.80025538194445,283.7823209974395,0.10853479269815755,medium_blur
000761.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000761.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000761.png,"(720, 1280)","(720, 1280)",37.01892345852325,309.52696108556216,0.11959838111515644,medium_blur
000762.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000762.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000762.png,"(720, 1280)","(720, 1280)",26.4803197611067,259.21212725573884,0.10215694782659467,high_blur
000763.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000763.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000763.png,"(720, 1280)","(720, 1280)",38.93815833450951,290.96324950491817,0.13382500504591419,medium_blur
000764.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000764.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000764.png,"(720, 1280)","(720, 1280)",59.91719837988276,328.4191197204295,0.1824412611210442,low_blur
000765.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000765.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000765.png,"(720, 1280)","(720, 1280)",22.408080177673284,266.43207022666945,0.08410429028971012,high_blur
000766.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000766.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000766.png,"(720, 1280)","(720, 1280)",20.609693958494393,242.38622160356314,0.08502832306760601,high_blur
000767.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000767.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000767.png,"(720, 1280)","(720, 1280)",22.586974541388624,261.1190993923565,0.0865006604001208,high_blur
000768.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000768.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000768.png,"(720, 1280)","(720, 1280)",37.9132692340321,318.4489566079776,0.11905603220271865,medium_blur
000769.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000769.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000769.png,"(720, 1280)","(720, 1280)",27.492271841072736,314.0540602956876,0.08753993441228833,medium_blur
000770.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000770.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000770.png,"(720, 1280)","(720, 1280)",25.063539359056215,321.7908435113932,0.07788767102501458,high_blur
000771.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000771.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000771.png,"(720, 1280)","(720, 1280)",27.219953071875626,302.3791098135299,0.09001929097470171,medium_blur
000772.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000772.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000772.png,"(720, 1280)","(720, 1280)",22.209937843604145,237.7738106536442,0.0934078390787218,high_blur
000773.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000773.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000773.png,"(720, 1280)","(720, 1280)",29.12997264842162,272.2378499845705,0.10700192000856085,medium_blur
000774.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000774.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000774.png,"(720, 1280)","(720, 1280)",44.880450298534214,286.3872810363193,0.15671244244703522,low_blur
000775.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000775.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000775.png,"(720, 1280)","(720, 1280)",105.65886284111872,304.1540258400516,0.34738604082527813,low_blur
000776.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000776.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000776.png,"(720, 1280)","(720, 1280)",31.213118526651822,323.23677319607214,0.0965642560314529,medium_blur
000777.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000777.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000777.png,"(720, 1280)","(720, 1280)",20.32056532116996,239.0238053144656,0.08501481805791508,high_blur
000778.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000778.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000778.png,"(720, 1280)","(720, 1280)",20.991326819185563,254.20933792170663,0.08257496357126301,high_blur
000779.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000779.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000779.png,"(720, 1280)","(720, 1280)",29.363173238541165,234.70795209790933,0.12510514865317027,medium_blur
000780.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000780.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000780.png,"(720, 1280)","(720, 1280)",46.89778673674855,299.6410548658478,0.15651322131468268,low_blur
000951.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000951.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000951.png,"(720, 1280)","(720, 1280)",11.90257052595233,110.20039490725202,0.10800841988715021,high_blur
000952.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000952.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000952.png,"(720, 1280)","(720, 1280)",13.960002978260139,113.5054981612405,0.12298966308397967,high_blur
000953.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000953.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000953.png,"(720, 1280)","(720, 1280)",18.240554466660818,143.76081266157234,0.12688126985155637,high_blur
000954.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000954.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000954.png,"(720, 1280)","(720, 1280)",20.27020577256943,145.65948081143233,0.13916159564937067,high_blur
000955.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000955.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000955.png,"(720, 1280)","(720, 1280)",20.64364149079382,153.0351768206373,0.13489474719684844,high_blur
000956.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000956.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000956.png,"(720, 1280)","(720, 1280)",17.009231691242732,146.84490882767574,0.11583126596540678,high_blur
000957.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000957.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000957.png,"(720, 1280)","(720, 1280)",28.413360341756153,210.82463647629424,0.13477248586933202,medium_blur
000958.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000958.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000958.png,"(720, 1280)","(720, 1280)",19.21730776410514,144.0286499737587,0.13342697974515605,high_blur
000959.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000959.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000959.png,"(720, 1280)","(720, 1280)",51.020338451714025,168.22307159211786,0.3032897804433604,low_blur
000960.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000960.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000960.png,"(720, 1280)","(720, 1280)",55.021388833957204,239.85759548580972,0.22939189697212828,low_blur
000961.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000961.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000961.png,"(720, 1280)","(720, 1280)",23.12021004208693,170.0763560587142,0.13594017755616725,high_blur
000962.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000962.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000962.png,"(720, 1280)","(720, 1280)",23.668518105823598,165.1858657572004,0.14328416051758383,high_blur
000963.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000963.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000963.png,"(720, 1280)","(720, 1280)",30.540850811197732,251.61409749337184,0.12137972837864722,medium_blur
000964.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000964.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000964.png,"(720, 1280)","(720, 1280)",20.641606135190564,159.38803911570676,0.1295053646962233,high_blur
000965.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000965.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000965.png,"(720, 1280)","(720, 1280)",16.302849225908446,138.64212663572337,0.11758943418090832,high_blur
000966.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000966.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000966.png,"(720, 1280)","(720, 1280)",8.913619160800506,81.80004512916378,0.10896838926721927,high_blur
000967.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000967.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000967.png,"(720, 1280)","(720, 1280)",15.203449151920976,129.5436208552784,0.1173616195870588,high_blur
000968.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000968.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000968.png,"(720, 1280)","(720, 1280)",28.205357224159478,182.71058126559782,0.15437177763456925,medium_blur
000969.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000969.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000969.png,"(720, 1280)","(720, 1280)",38.62174658993852,239.0163562374244,0.16158620772361765,medium_blur
000970.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000970.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000970.png,"(720, 1280)","(720, 1280)",17.49176540560194,162.28806079905826,0.10778220725788362,high_blur
000971.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000971.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000971.png,"(720, 1280)","(720, 1280)",19.392162297509042,150.72858565530663,0.12865616838314536,high_blur
000972.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000972.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000972.png,"(720, 1280)","(720, 1280)",34.157299796379924,237.21044128370878,0.14399576852558146,medium_blur
000973.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000973.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000973.png,"(720, 1280)","(720, 1280)",62.65415233385887,196.69450035829414,0.3185353541484086,low_blur
000974.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000974.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000974.png,"(720, 1280)","(720, 1280)",36.60570887199567,177.97160507387588,0.2056828607841337,medium_blur
000975.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000975.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000975.png,"(720, 1280)","(720, 1280)",35.907701671005775,169.0542694939213,0.21240340025942306,medium_blur
000976.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000976.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000976.png,"(720, 1280)","(720, 1280)",36.43870774148895,167.2233077804553,0.21790447888490327,medium_blur
000977.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000977.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000977.png,"(720, 1280)","(720, 1280)",40.75968508289007,172.43430944809975,0.23637804570902038,medium_blur
000978.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000978.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000978.png,"(720, 1280)","(720, 1280)",28.27599584278531,162.19872501655732,0.1743293348215628,medium_blur
000979.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000979.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000979.png,"(720, 1280)","(720, 1280)",30.68282645076116,169.47291133850473,0.18104855936335973,medium_blur
000980.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000980.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000980.png,"(720, 1280)","(720, 1280)",40.12386059502497,240.19592664386147,0.16704638231790733,medium_blur
000981.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000981.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000981.png,"(720, 1280)","(720, 1280)",24.818996245743314,182.5964373304473,0.13592267520241266,high_blur
000982.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000982.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000982.png,"(720, 1280)","(720, 1280)",24.16341796863227,160.58266551050136,0.1504733894552732,high_blur
000983.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000983.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000983.png,"(720, 1280)","(720, 1280)",52.18080802187391,176.29811658754574,0.29598051884463705,low_blur
000984.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000984.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000984.png,"(720, 1280)","(720, 1280)",36.96410884857177,178.31704177041584,0.20729431398985587,medium_blur
000985.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000985.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000985.png,"(720, 1280)","(720, 1280)",29.738895353976588,167.44001733610256,0.1776092467340443,medium_blur
000986.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000986.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000986.png,"(720, 1280)","(720, 1280)",37.54956638843747,166.19309569888648,0.22593938832580313,medium_blur
000987.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000987.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000987.png,"(720, 1280)","(720, 1280)",24.13731452318356,168.27691909601657,0.1434380582400415,high_blur
000988.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000988.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000988.png,"(720, 1280)","(720, 1280)",38.765129593455924,241.86915815621364,0.1602731405994986,medium_blur
000989.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000989.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000989.png,"(720, 1280)","(720, 1280)",78.07813195519977,203.3184674693625,0.3840188888061777,low_blur
000990.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000990.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000990.png,"(720, 1280)","(720, 1280)",20.066941963100433,170.55159001312262,0.11765907289624122,high_blur
000991.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000991.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000991.png,"(720, 1280)","(720, 1280)",35.49911906557319,261.19896200914627,0.13590834661498788,medium_blur
000992.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000992.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000992.png,"(720, 1280)","(720, 1280)",50.64525065094628,204.51938987884523,0.24763055805354983,low_blur
000993.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000993.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000993.png,"(720, 1280)","(720, 1280)",52.63497840225665,183.86758689550703,0.2862656724227677,low_blur
000994.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000994.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000994.png,"(720, 1280)","(720, 1280)",86.38539604836804,269.76661016709596,0.32022271396618684,low_blur
000995.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000995.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000995.png,"(720, 1280)","(720, 1280)",45.938881129595686,184.23239075780677,0.24935290118171316,low_blur
000996.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000996.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000996.png,"(720, 1280)","(720, 1280)",41.64675343739074,209.42481643394066,0.19886255193896205,medium_blur
000997.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000997.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000997.png,"(720, 1280)","(720, 1280)",42.16672090084875,186.18814460892736,0.22647371553732212,medium_blur
000998.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000998.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000998.png,"(720, 1280)","(720, 1280)",75.27316021544726,189.83272411651495,0.3965236265865367,low_blur
000999.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000999.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000999.png,"(720, 1280)","(720, 1280)",44.12962284138881,195.84117109383354,0.2253337364797089,low_blur
001000.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001000.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001000.png,"(720, 1280)","(720, 1280)",77.71611644481024,209.12562358045096,0.3716240750918621,low_blur
001001.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001001.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001001.png,"(720, 1280)","(720, 1280)",66.64859254361257,208.53103916330215,0.3196099382031251,low_blur
001002.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001002.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001002.png,"(720, 1280)","(720, 1280)",82.26537649072247,204.23645070054678,0.4027947812670948,low_blur
001003.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001003.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001003.png,"(720, 1280)","(720, 1280)",58.07470516814124,197.3918782179079,0.29421020606069925,low_blur
001004.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001004.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001004.png,"(720, 1280)","(720, 1280)",69.23512251637774,205.29759234449486,0.3372427397824857,low_blur
001005.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001005.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001005.png,"(720, 1280)","(720, 1280)",67.3203482075903,204.10269602702462,0.3298356636865701,low_blur
001006.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001006.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001006.png,"(720, 1280)","(720, 1280)",101.98522457203332,213.44286259945997,0.4778104234791744,low_blur
001007.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001007.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001007.png,"(720, 1280)","(720, 1280)",78.05334274667693,219.50151845249135,0.35559363458351095,low_blur
001008.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001008.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001008.png,"(720, 1280)","(720, 1280)",77.3044424890012,213.07726714824048,0.36280004676233973,low_blur
001009.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001009.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001009.png,"(720, 1280)","(720, 1280)",64.03036668900383,213.867376140499,0.29939286599722204,low_blur
001010.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001010.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001010.png,"(720, 1280)","(720, 1280)",75.45800847265456,221.97227536031463,0.3399433931411864,low_blur
001011.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001011.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001011.png,"(720, 1280)","(720, 1280)",80.1061822251873,243.74515070930642,0.32864728585897685,low_blur
001012.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001012.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001012.png,"(720, 1280)","(720, 1280)",80.19355454338448,220.35458181487186,0.3639295987369974,low_blur
001013.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001013.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001013.png,"(720, 1280)","(720, 1280)",84.9421440754455,267.666087264307,0.31734369094130294,low_blur
001014.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001014.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001014.png,"(720, 1280)","(720, 1280)",63.521801370460594,217.2827859569961,0.292346221021435,low_blur
001015.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001015.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001015.png,"(720, 1280)","(720, 1280)",56.665223852421335,205.20842875156998,0.27613497259540054,low_blur
001016.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001016.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001016.png,"(720, 1280)","(720, 1280)",75.94509746025935,281.1317280320486,0.2701406134027686,low_blur
001017.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001017.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001017.png,"(720, 1280)","(720, 1280)",81.46768876047015,298.2029437643818,0.27319545450935595,low_blur
001018.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001018.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001018.png,"(720, 1280)","(720, 1280)",68.40829830579284,295.37061470641027,0.23160157069609874,low_blur
001019.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001019.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001019.png,"(720, 1280)","(720, 1280)",68.80922624594608,209.3330155421775,0.3287069938033495,low_blur
